ImageId,EncodedPixels
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,137210 7 137724 17 138243 19 138763 20 139282 22 139801 23 140321 23 140840 24 141360 24 141880 24 142400 24 142920 24 143439 25 143959 25 144478 26 144997 27 145517 26 146037 26 146558 24 147079 23 147599 22 148119 22 148640 20 149160 20 149681 18 150203 13 150725 8 151249 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,82610 5 83129 7 83648 10 84168 12 84687 13 85207 13 85726 14 86246 14 86766 14 87287 13 87808 10 88329 7 88852 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,162691 11 163208 17 163728 19 164248 20 164768 20 165288 21 165809 22 166329 23 166850 22 167371 21 167892 20 168413 19 168934 18 169454 17 169974 15 170495 13 171014 13 171532 13 172052 11 172570 16 173088 14 173103 10 173608 33 174128 34 174647 35 175167 34 175687 33 176207 32 176728 29 177248 28 177769 27 178291 5 178299 17 178819 17 179340 16 179860 16 180380 16 180902 12
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,102377 10 102896 12 103415 13 103933 16 104453 16 104972 16 105492 16 106012 16 106532 16 107052 16 107572 16 108092 16 108613 15 109135 10 109657 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,120581 6 121099 10 121617 14 122136 16 122656 16 123176 17 123696 17 124216 17 124736 17 125256 17 125776 16 126296 16 126816 16 127336 15 127856 13 128376 12 128896 11 129416 9 129937 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,13518 2 14037 3 14555 6 15074 7 15593 8 16113 8 16633 8 17153 8 17673 8 18193 8 18713 8 19232 9 19751 10 20269 12 20782 19 21300 21 21818 23 22337 24 22856 25 23362 9 23376 25 23881 40 24399 42 24918 43 25437 44 25957 44 26476 45 26996 45 27516 45 28036 45 28556 45 29076 45 29596 45 30116 45 30636 45 31156 20 31179 22 31677 13 31700 21 32197 11 32221 20 32716 12 32742 19 33236 11 33264 17 33754 14 33785 16 34273 17 34306 15 34792 20 34828 13 35311 21 35349 12 35830 22 35871 10 36349 22 36393 7 36868 22 36915 4 37388 20 37907 20 38423 20 38941 20 39460 20 39980 18 40499 18 41020 16 41540 14 42060 12 42583 7
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,133083 9 133592 23 134110 26 134629 27 135148 28 135668 28 136187 28 136706 29 137227 26 137747 26 138268 24 138789 21 139311 17 139832 14 140352 12 140873 10 141395 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,71233 7 71751 10 72269 12 72787 14 73305 16 73824 17 74342 19 74861 20 75379 22 75897 24 76417 24 76937 24 77456 24 77953 42 78469 37 78989 36 79508 36 80028 35 80548 34 81069 32 81589 31 82111 29 82632 27 83153 25 83674 23 84195 22 84716 20 85236 20 85756 20 86277 18 86798 16 87319 14 87841 11 88364 5 88886 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,6198 14 6717 16 7237 17 7756 20 8276 20 8795 21 9315 21 9835 21 10356 20 10876 20 11396 20 11916 20 12437 19 12957 17 13479 14 14000 12 14522 9 15044 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,95650 3 96168 8 96685 14 97204 16 97722 18 98240 20 98759 21 99277 22 99797 21 100317 21 100836 21 101356 21 101876 20 102396 20 102917 18 103438 15 103960 11 104481 8
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,154414 1 154930 10 155449 12 155966 17 156485 19 157004 21 157524 21 158042 23 158561 24 159081 24 159600 25 160119 26 160638 26 161157 26 161677 25 162197 24 162717 22 163237 19 163758 17 164280 12 164800 9 165322 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,50930 7 51448 14 51474 6 51967 17 51993 8 52486 20 52512 9 53005 36 53525 36 54045 36 54565 36 55087 34 55608 33 56129 17 56151 10 56651 14 56672 9 57173 11 57192 9 57694 8 57713 8 58233 8 58753 8 59274 7 59798 1
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,168456 10 168973 16 169492 18 170011 20 170530 22 171049 24 171568 25 172088 25 172608 25 173128 25 173648 25 174169 24 174691 22 175211 22 175732 21 176253 20 176773 20 177293 20 177812 22 178329 27 178846 33 179366 33 179885 17 179905 12 180405 16 180429 6 180926 11
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,93594 5 94110 10 94629 12 95148 13 95666 15 96186 15 96705 16 97225 16 97746 15 98268 13 98789 12 99311 10 99833 7 100354 6 100875 5 101396 4 101914 6 102433 8 102953 8 103472 9 103991 10 104510 11 105029 12 105549 12 106069 12 106589 12 107109 12 107629 12 108149 12 108668 13 109187 14 109702 19 110220 21 110738 23 111257 24 111777 23 112297 12 112817 12 113337 11 113857 11 114377 9 114898 7 115418 7 115938 7 116457 8 116977 8 117495 11 118013 14 118532 16 119052 17 119572 18 120091 19 120610 21 121129 23 121649 23 122169 23 122688 24 123208 24 123728 24 124247 25 124767 25 125286 26 125807 25 126327 24 126848 22 127368 22 127888 21 128409 20 128931 17 129458 3
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,143490 11 144009 14 144529 15 145049 16 145569 17 146089 18 146609 19 147129 20 147649 20 148170 19 148691 18 149212 17 149733 14 150257 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,81115 5 81633 8 82152 9 82670 11 83189 12 83709 12 84229 12 84748 13 85267 14 85786 15 86305 16 86825 16 87345 16 87866 15 88387 14 88908 12 89433 5
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,129992 8 130510 10 131029 12 131549 12 132069 12 132589 12 133110 11 133630 11 134151 10 134673 7 135194 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,148717 2 149233 7 149753 8 150273 8 150793 8 151313 8 151833 8 152353 8 152873 8 153393 8 153913 8 154433 8 154952 9 155472 9 155992 9 156512 9 157032 9 157552 9 158073 8 158593 8 159113 8 159633 8 160153 8 160673 8 161193 8 161713 8 162234 6
78a981bd27ba0c65a9169548665a17bda9f49050d0d3893a6567d1eb92cd003d,117518 1 118037 3 118557 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,206855 6 207366 10 207877 12 208388 14 208899 17 209411 17 209922 19 209961 7 210434 20 210471 11 210946 20 210982 13 211458 20 211493 16 211970 21 212005 17 212482 22 212516 20 212993 23 213028 21 213505 24 213539 23 214017 24 214051 23 214529 25 214563 25 215041 25 215074 27 215553 26 215586 27 216065 26 216097 29 216577 27 216609 29 217089 27 217122 29 217601 28 217634 30 218113 28 218146 31 218625 28 218658 31 219137 29 219169 32 219649 29 219681 32 220161 64 220673 64 221185 64 221697 64 222209 64 222721 63 223234 62 223746 62 224258 62 224770 62 225282 62 225793 63 226305 62 226817 62 227329 62 227841 62 228353 61 228865 61 229377 61 229889 61 230401 60 230913 60 231425 60 231937 60 232449 59 232961 59 233474 58 233986 58 234498 57 235010 57 235522 56 236034 56 236546 24 236577 24 237058 21 237091 22 237570 20 237604 20 238082 19 238117 19 238595 17 238630 16 239108 9 239145 11 239661 4 240174 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,318490 11 319000 15 319511 17 320022 19 320533 21 321044 23 321555 24 322066 26 322578 26 323089 27 323600 28 324111 29 324623 29 325134 30 325646 30 326157 31 326669 30 327180 31 327692 30 328203 31 328714 31 329225 32 329737 31 330248 32 330760 31 331271 31 331779 33 332290 32 332802 31 333314 31 333826 30 334338 30 334850 29 335362 28 335874 27 336386 27 336898 27 337410 27 337922 27 338434 27 338946 27 339458 27 339970 27 340482 27 340994 27 341506 26 342018 26 342530 26 343042 26 343554 25 344066 25 344578 25 345090 25 345602 25 346114 25 346626 25 347138 23 347666 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,518 22 1028 26 1540 26 2052 26 2564 27 3076 27 3588 27 4100 27 4612 27 5124 27 5637 26 6149 27 6661 27 7174 26 7686 26 8200 24 8713 23 9225 23 9737 23 10249 23 10761 23 11273 23 11785 23 12297 23 12809 23 13322 21 13834 21 14346 20 14858 20 15370 19 15882 19 16394 18 16906 18 17418 17 17930 17 18441 18 18953 18 19465 18 19977 17 20489 17 21001 17 21513 18 22025 18 22537 18 23050 16 23562 16 24076 13 24590 10 25106 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,257065 6 257574 11 258083 16 258590 22 259099 26 259610 28 260122 29 260633 31 261144 32 261655 34 262166 35 262678 35 263190 36 263702 36 264213 37 264725 38 265237 38 265749 38 266261 38 266773 38 267285 38 267797 38 268309 37 268821 37 269333 37 269845 37 270357 37 270869 37 271381 36 271893 36 272405 36 272917 36 273429 35 273941 35 274453 34 274965 33 275478 31 275990 31 276502 30 277015 28 277528 25 278041 24 278553 23 279066 21 279580 17
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,299582 7 300093 9 300604 11 301114 14 301625 16 302135 18 302645 20 303157 21 303668 22 304179 23 304690 25 305199 28 305710 30 306221 30 306733 30 307244 31 307755 32 308266 32 308777 33 309289 32 309801 31 310312 32 310824 31 311336 30 311849 28 312363 24 312878 17 313392 13 313905 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,192074 2 192585 6 193097 9 193608 13 194119 15 194138 1 194631 20 195142 21 195654 21 196166 21 196677 22 197189 23 197701 24 198213 24 198725 24 199237 24 199748 25 200260 25 200772 25 201284 25 201795 26 202307 26 202819 26 203331 26 203843 25 204355 25 204867 25 205379 20 205400 4 205891 20 205913 2 206403 20 206916 19 207428 19 207940 19 208452 19 208965 18 209477 18 209989 18 210502 17 211014 17 211526 17 212038 17 212551 16 213063 16 213575 15 214087 15 214599 14 215111 14 215623 14 216135 13 216647 13 217159 12 217671 11 218183 10 218695 9 219208 7 219721 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,275036 15 275546 20 276057 22 276568 24 277079 26 277590 28 278100 31 278611 33 279123 33 279636 32 280148 33 280660 33 281172 33 281684 33 282197 32 282709 31 283221 31 283734 29 284246 28 284759 26 285272 23 285785 20 286298 16 286810 15 287325 10
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,175739 5 176249 10 176760 16 177271 20 177782 22 178294 23 178806 24 179301 3 179317 26 179807 12 179829 27 180318 15 180340 29 180829 17 180852 30 181340 55 181851 60 182362 63 182874 64 183385 65 183897 66 184409 66 184921 67 185433 71 185944 73 186457 72 186969 72 187481 73 187994 72 188507 59 188569 9 189019 59 189082 8 189531 59 189596 6 190044 58 190109 4 190556 58 190622 2 191069 57 191583 55 192096 53 192608 52 193121 51 193633 33 193668 15 194146 31 194180 14 194658 30 194693 13 195171 28 195206 13 195684 27 195719 13 196196 26 196232 13 196709 25 196745 13 197221 24 197257 14 197735 20 197771 10 198250 14 198287 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,228490 3 228998 11 229509 14 230021 15 230531 17 231040 21 231547 28 232056 32 232566 34 233076 37 233583 42 234091 47 234601 49 235112 51 235623 51 236134 52 236644 53 237155 53 237666 53 238178 52 238689 45 238736 4 239201 39 239713 37 240225 36 240737 35 241249 35 241761 34 242273 34 242785 33 243297 33 243810 32 244322 31 244835 30 245348 28 245861 26 246373 25 246886 23 247400 20 247913 19 248426 17 248939 12 249452 11 249966 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,613 10 1124 12 1636 12 2149 11 2661 11 3174 10 3686 10 4198 9 4710 9 5222 9 5734 8 6246 8 6758 8 7271 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,285323 7 285833 15 286343 18 286854 20 287366 21 287876 24 288387 26 288898 27 289409 29 289920 30 290431 32 290942 33 291453 34 291965 35 292476 36 292987 36 293499 36 294010 36 294521 37 295033 37 295545 36 296056 37 296568 37 297080 36 297591 37 298103 37 298615 36 299128 34 299640 33 300152 33 300664 33 301176 33 301688 32 302200 32 302712 32 303224 31 303736 30 304248 30 304760 29 305272 28 305784 28 306297 26 306809 25 307322 22 307834 21 308347 19 308859 18 309372 16 309885 14 310398 12 310912 9 311424 8 311938 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,263835 9 264342 17 264853 30 265364 32 265875 33 266386 34 266897 26 266924 6 267408 27 267438 2 267919 27 267950 2 268431 28 268460 4 268942 21 268967 9 269454 19 269482 7 269965 19 269994 7 270477 19 270506 7 270989 19 271019 6 271501 19 271532 4 272013 20 272045 3 272525 20 272558 2 273037 20 273070 2 273549 20 274061 21 274573 21 275085 21 275597 21 276109 21 276622 20 277134 19 277647 17 278160 10 278672 9 279185 8 279698 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,197273 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,280222 2 280733 4 281245 5 281757 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,139526 9 140036 12 140547 13 141059 14 141570 16 141994 14 142081 17 142505 16 142593 18 143016 18 143104 20 143528 20 143616 20 144039 23 144128 21 144551 25 144609 4 144640 22 145063 26 145119 9 145152 22 145575 26 145630 10 145664 23 146087 27 146141 12 146176 23 146600 27 146653 13 146689 23 147113 27 147164 16 147201 23 147625 27 147676 16 147713 23 148138 27 148187 18 148226 22 148651 27 148699 19 148738 23 149164 27 149211 20 149250 23 149677 27 149722 22 149762 23 150189 28 150234 24 150275 22 150702 28 150746 25 150787 22 151214 28 151258 26 151299 22 151727 28 151770 28 151811 22 152239 28 152282 30 152323 22 152751 29 152794 32 152835 21 153263 30 153306 33 153347 21 153775 30 153819 33 153858 22 154287 31 154331 34 154369 22 154800 31 154844 58 155312 32 155356 58 155824 33 155869 56 156336 33 156381 55 156848 34 156893 55 157360 34 157406 51 157872 34 157918 39 158385 34 158431 37 158897 34 158944 35 159409 35 159456 34 159921 36 159968 33 160433 36 160480 32 160946 36 160992 31 161458 37 161504 30 161970 38 162016 30 162483 38 162527 30 162996 38 163037 31 163508 71 164021 69 164533 68 165046 67 165559 65 166073 63 166586 61 167099 59 167612 57 168125 55 168637 52 169150 49 169663 47 170175 46 170687 44 171199 42 171712 39 172224 37 172736 36 173247 37 173756 41 174252 57 174761 60 175272 61 175783 62 176295 61 176806 62 177317 63 177829 62 178341 62 178852 61 179364 60 179876 59 180388 58 180900 58 181412 56 181924 52 182436 41 182948 38 183460 37 183972 37 184484 37 184997 36 185509 36 186021 36 186535 34 187048 33 187560 32 188073 31 188585 30 189097 28 189609 28 190122 27 190635 26 191148 25 191660 25 192173 23 192685 22 193198 20 193710 19 194223 18 194736 16 195250 13
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,333496 5 334006 9 334517 14 335028 17 335539 20 336050 22 336562 24 337074 25 337586 26 338098 27 338610 27 339122 28 339634 28 340145 30 340657 30 341169 31 341682 30 342194 31 342706 31 343219 31 343731 31 344243 32 344756 30 345268 30 345780 30 346293 29 346805 28 347318 26 347834 16
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,220398 12 220907 17 221418 20 221929 22 222440 23 222951 25 223462 26 223973 28 224485 28 224996 29 225508 29 226019 30 226530 31 227041 32 227552 33 228064 33 228575 33 229087 19 229112 8 229598 19 229625 7 230109 18 230137 7 230620 18 230649 7 231131 18 231161 7 231642 18 231673 6 232153 19 232185 6 232664 19 232697 6 233176 18 233209 7 233687 18 233721 7 234198 18 234233 7 234710 17 234745 8 235221 17 235257 8 235733 17 235768 9 236245 16 236279 10 236756 17 236789 13 237268 17 237300 14 237780 17 237811 16 238292 17 238322 17 238803 19 238833 19 239315 20 239344 20 239826 50 240338 50 240850 51 241361 52 241873 52 242384 53 242896 53 243408 52 243919 53 244430 53 244942 51 245453 51 245965 40 246008 8 246476 41 246521 6 246988 41 247500 40 248012 40 248524 40 249036 40 249549 39 250061 39 250573 40 251086 39 251598 39 252110 39 252621 40 253133 40 253644 41 254155 42 254664 44 255173 47 255677 55 256183 61 256693 63 257205 63 257717 63 258228 63 258740 63 259251 64 259762 65 260279 59 260792 57 261305 56 261817 55 262330 54 262843 52 263356 49 263868 38 264381 35 264894 33 265406 33 265917 33 266427 34 266933 39 267444 39 267956 39 268469 36 268984 5 268992 23 269509 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292567 8 292618 5 293076 14 293128 8 293583 23 293638 10 294091 31 294148 12 294601 36 294659 14 295111 40 295169 16 295623 44 295669 29 296134 77 296646 78 297158 78 297670 79 298182 80 298695 80 299207 81 299720 80 300232 81 300745 80 301258 80 301771 80 302285 79 302799 78 303313 77 303831 71 304368 47 304882 46 305395 46 305908 45 306421 45 306934 44 307447 44 307960 44 308473 43 308985 43 309498 42 310011 41 310524 40 311037 39 311549 39 312062 37 312575 36 313089 33 313602 31 314115 30 314628 28 315142 23
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,326863 7 327373 11 327884 13 328396 14 328908 16 329420 17 329932 19 330444 20 330956 20 331468 20 331981 20 332493 21 333006 20 333519 20 334032 19 334544 20 335057 19 335571 18 336083 18 336596 17 337109 17 337623 15 338136 14 338649 13 339162 12 339675 11 340188 10 340701 9 341214 8 341726 8 342238 7 342751 6 343265 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,196830 2 197342 2 197854 3 198366 4 198373 3 198877 16 199389 18 199901 19 200414 17 200927 14
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,193763 5 194274 7 194786 6 195300 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,327426 7 327936 10 328447 13 328958 16 329469 19 329980 21 330491 23 331003 24 331515 25 332028 26 332540 27 333052 28 333564 29 334077 28 334589 29 335101 30 335613 31 336125 31 336638 30 337150 30 337662 30 338174 30 338687 30 339199 30 339712 29 340224 29 340737 28 341249 28 341761 29 342274 29 342788 28 343302 26 343816 25 344328 25 344841 25 345353 25 345865 26 346378 26 346890 26 347404 21 347919 13
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,225558 9 226068 15 226578 21 227089 23 227601 26 228113 30 228625 35 229137 37 229649 39 230161 40 230673 41 231186 41 231698 42 232210 42 232723 42 233236 40 233748 40 234261 39 234774 38 235286 37 235799 36 236312 33 236824 32 237337 30 237849 29 238361 28 238874 25 239388 19 239902 14 240416 10 240930 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,89883 12 90394 15 90905 17 91417 17 91929 18 92441 19 92953 19 93465 19 93978 19 94490 19 95003 17 95515 17 96028 16 96541 15 97053 14 97566 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,250701 12 251211 16 251722 18 252233 20 252744 23 253254 27 253765 30 254277 31 254788 32 255300 33 255811 35 256322 38 256833 39 257345 40 257856 42 258366 45 258877 47 259388 48 259900 49 260411 50 260923 50 261435 49 261946 50 262458 50 262969 51 263476 55 263978 65 264486 68 264997 69 265508 70 266019 71 266530 72 267040 74 267551 75 268062 76 268574 75 269085 72 269597 67 270108 65 270620 64 271131 66 271643 67 272155 68 272667 69 273179 69 273692 69 274204 69 274717 68 275229 69 275741 69 276253 69 276766 68 277278 68 277790 69 278302 69 278814 69 279326 69 279839 67 280351 67 280863 67 281376 66 281888 65 282400 65 282912 65 283424 64 283936 64 284449 63 284961 62 285475 59 285989 56 286502 55 287015 53 287528 51 288041 47 288555 43 289068 39 289581 34 290094 27 290607 24 291122 19 291639 12 292153 8 292667 5 293181 3 293694 1
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,204093 4 204603 12 205114 14 205625 15 206137 16 206648 17 207160 17 207672 19 208184 19 208695 21 209194 1 209206 22 209706 1 209718 22 210217 2 210229 23 210726 5 210741 23 211238 4 211253 23 211750 3 211764 24 212262 2 212276 23 212774 2 212788 23 213286 2 213299 23 213798 2 213811 23 214310 2 214323 22 214822 3 214835 22 215334 5 215347 22 215846 6 215859 21 216358 6 216371 21 216870 7 216882 21 217384 6 217392 22 217897 29 218409 28 218921 28 219434 26 219948 23
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,138057 6 138568 9 139079 14 139591 17 140102 19 140612 23 141118 30 141624 37 142133 42 142644 44 143155 45 143666 46 144178 47 144690 47 145202 47 145714 47 146226 47 146739 46 147252 45 147764 45 148277 44 148789 43 149303 40 149819 33 150333 29 150846 27 151360 24 151874 20
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,304978 16 305487 21 305998 23 306509 25 307020 28 307531 32 308042 34 308553 36 309065 36 309577 36 310088 38 310600 39 311112 39 311624 40 312136 40 312648 41 313161 40 313673 40 314185 41 314697 41 315209 41 315722 41 316234 41 316746 42 317259 41 317771 42 318284 41 318797 40 319309 40 319822 40 320334 40 320847 39 321359 38 321872 37 322385 36 322897 36 323410 35 323923 34 324436 33 324948 33 325461 31 325974 29 326495 15 327012 7 327526 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,223598 10 224109 12 224620 14 225130 17 225640 19 226150 22 226660 24 227171 26 227682 27 228194 27 228707 25 229219 25 229727 3 229731 25 230238 4 230243 25 230748 6 230756 23 231258 8 231268 22 231767 11 231781 20 232278 12 232293 20 232789 13 232805 19 233302 33 233814 31 234326 27 234838 25 235350 23 235863 19 236378 12
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,166269 3 166758 11 166776 10 167269 30 167780 31 168291 32 168802 32 169313 33 169825 33 170336 33 170848 32 171360 31 171872 30 172384 29 172896 29 173410 26 173924 21 174438 15
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,120702 11 121213 14 121723 18 122233 22 122744 27 122793 16 123255 30 123302 22 123766 32 123813 24 124278 33 124325 25 124789 36 124836 28 125301 38 125346 33 125812 83 126324 84 126835 86 127347 88 127859 90 128370 94 128882 95 129394 96 129906 96 130418 97 130930 98 131442 98 131954 99 132466 99 132978 99 133490 99 134003 99 134515 99 135027 99 135540 98 136052 97 136565 96 137077 96 137589 96 138102 94 138615 93 139128 91 139641 89 140154 87 140667 51 140725 27 141181 45 141240 21 141703 28 142218 22 142733 14 143247 2 143252 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292215 2 292726 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,174491 16 174999 22 175510 24 176020 27 176530 30 177037 36 177546 40 178057 41 178568 42 179079 44 179590 45 180101 46 180612 48 181123 49 181635 49 182146 50 182657 51 183169 51 183681 51 184192 51 184703 52 185215 51 185726 52 186238 52 186749 52 187261 52 187773 51 188285 50 188797 50 189309 49 189821 48 190333 47 190846 45 191358 44 191871 43 192383 43 192896 41 193408 41 193921 40 194433 40 194945 39 195457 39 195969 39 196480 39 196992 39 197504 38 198015 39 198526 40 199038 40 199549 41 200061 41 200573 41 201085 40 201597 5 201604 30 202109 4 202117 25 202621 4 202630 23 203134 3 203141 22 203646 4 203652 21 204158 21 204670 19 205182 18 205695 16 206208 14 206723 1 206730 2
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,250767 3 251277 8 251788 11 252299 13 252810 14 253322 15 253833 16 254345 17 254857 17 255369 16 255881 16 256393 16 256905 16 257417 15 257928 16 258439 17 258950 18 259462 17 259974 17 260486 17 260998 16 261510 16 262022 16 262534 16 263046 16 263559 15 264073 12 264585 12 265098 11 265611 10 266124 9 266637 8 267149 8 267662 6 268175 5 268689 3
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,334743 17 335251 25 335762 28 336273 30 336784 32 337295 34 337806 36 338317 37 338829 38 339341 39 339854 38 340366 38 340879 38 341391 38 341904 37 342418 35 342934 31 343452 24 343967 21 344482 18 344997 15 345512 12 346026 10 346540 8 347055 4
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,196539 9 197049 12 197560 14 198070 17 198580 20 199090 23 199600 26 200111 27 200622 29 201133 30 201645 30 202157 31 202669 31 203180 32 203692 32 204202 33 204713 34 205225 34 205736 34 206247 35 206757 36 207267 38 207778 39 208289 39 208801 39 209312 39 209823 39 210334 39 210845 40 211357 39 211868 40 212380 39 212891 38 213391 49 213902 12 213916 35 214434 27 214951 16
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,229283 16 229794 29 230304 33 230815 36 231326 40 231837 43 232348 44 232860 45 233371 46 233883 46 234394 48 234906 48 235418 48 235930 48 236443 46 236955 46 237468 44 237980 44 238493 42 239005 41 239517 39 240030 36 240542 34 241055 33 241567 31 242080 27 242592 26 243105 24 243617 23 244130 22 244643 20 245156 17 245669 16 246182 14 246695 13 247209 8
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,292265 13 292776 16 293286 19 293796 24 294306 28 294816 32 295327 34 295839 35 296350 39 296862 43 297374 45 297885 47 298397 48 298909 49 299421 50 299933 51 300445 51 300957 52 301469 52 301982 52 302494 52 303006 52 303518 53 304031 52 304543 52 305056 51 305568 51 306081 50 306593 49 307105 49 307617 48 308129 48 308642 47 309154 46 309666 46 310179 44 310691 43 311204 41 311716 41 312229 39 312742 37 313255 35 313768 33 314281 31 314793 30 315307 26 315821 21 316334 19 316848 16 317361 14 317874 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,253894 7 254405 10 254916 13 255426 17 255937 20 256448 22 256959 25 257470 26 257981 28 258492 30 259003 32 259514 34 260026 35 260537 36 261049 36 261560 38 262071 39 262582 40 263094 40 263606 41 264118 41 264630 41 265142 41 265654 41 266166 41 266679 40 267191 39 267703 39 268215 39 268727 38 269239 38 269752 37 270264 37 270776 36 271289 35 271802 32 272316 27 272830 24 273343 22 273856 20 274369 18 274883 15 275396 12 275909 10 276422 8 276935 6
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,114657 11 115167 15 115678 18 116189 19 116700 22 117211 24 117722 27 118234 27 118745 29 118778 2 119257 37 119769 38 120281 39 120792 40 121304 40 121816 40 122329 39 122841 39 123353 39 123866 39 124378 39 124891 38 125405 36 125918 35 126431 34 126944 33 127456 33 127969 31 128482 30 128994 30 129507 29 130020 28 130534 26 131050 22 131564 20 132077 19 132590 11 132605 3 133105 5
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,334321 8 334333 2 334830 17 335339 21 335849 23 336360 24 336871 25 337382 26 337892 28 338403 29 338914 30 339426 30 339938 29 340451 28 340963 20 341476 16 341990 11
44afae184c89e6ba55985b4d341acc1ae1e8b6ef96312064e0e6e630e022b078,164332 3 164842 6 165354 6 165865 6 166375 8 166886 7 167397 8 167910 5 168422 3
